t,theta
1.12700000,-1.80644938
1.12800000,-1.80833775
1.12900000,-1.81021658
1.13000000,-1.81208589
1.13100000,-1.81394566
1.13200000,-1.81579592
1.13300000,-1.81763665
1.13400000,-1.81946788
1.13500000,-1.82128960
1.13600000,-1.82310181
1.13700000,-1.82490452
1.13800000,-1.82669774
1.13900000,-1.82848147
1.14000000,-1.83025571
1.14100000,-1.83202047
1.14200000,-1.83377575
1.14300000,-1.83552157
1.14400000,-1.83725791
1.14500000,-1.83898479
1.14600000,-1.84070220
1.14700000,-1.84241017
1.14800000,-1.84410868
1.14900000,-1.84579775
1.15000000,-1.84747738
1.15100000,-1.84914757
1.15200000,-1.85080832
1.15300000,-1.85245965
1.15400000,-1.85410156
1.15500000,-1.85573405
1.15600000,-1.85735712
1.15700000,-1.85897078
1.15800000,-1.86057504
1.15900000,-1.86216989
1.16000000,-1.86375535
1.16100000,-1.86533142
1.16200000,-1.86689810
1.16300000,-1.86845540
1.16400000,-1.87000332
1.16500000,-1.87154186
1.16600000,-1.87307104
1.16700000,-1.87459084
1.16800000,-1.87610129
1.16900000,-1.87760238
1.17000000,-1.87909412
1.17100000,-1.88057652
1.17200000,-1.88204957
1.17300000,-1.88351328
1.17400000,-1.88496766
1.17500000,-1.88641270
1.17600000,-1.88784842
1.17700000,-1.88927482
1.17800000,-1.89069191
1.17900000,-1.89209968
1.18000000,-1.89349814
1.18100000,-1.89488730
1.18200000,-1.89626716
1.18300000,-1.89763773
1.18400000,-1.89899900
1.18500000,-1.90035099
1.18600000,-1.90169370
1.18700000,-1.90302713
1.18800000,-1.90435128
1.18900000,-1.90566617
1.19000000,-1.90697179
1.19100000,-1.90826815
1.19200000,-1.90955525
1.19300000,-1.91083310
1.19400000,-1.91210170
1.19500000,-1.91336106
1.19600000,-1.91461118
1.19700000,-1.91585206
1.19800000,-1.91708371
1.19900000,-1.91830614
1.20000000,-1.91951934
1.20100000,-1.92072332
1.20200000,-1.92191808
1.20300000,-1.92310363
1.20400000,-1.92427998
1.20500000,-1.92544712
1.20600000,-1.92660506
1.20700000,-1.92775381
1.20800000,-1.92889336
1.20900000,-1.93002373
1.21000000,-1.93114492
1.21100000,-1.93225692
1.21200000,-1.93335975
1.21300000,-1.93445340
1.21400000,-1.93553789
1.21500000,-1.93661321
1.21600000,-1.93767937
1.21700000,-1.93873638
1.21800000,-1.93978423
1.21900000,-1.94082293
1.22000000,-1.94185248
1.22100000,-1.94287290
1.22200000,-1.94388417
1.22300000,-1.94488631
1.22400000,-1.94587932
1.22500000,-1.94686320
1.22600000,-1.94783795
1.22700000,-1.94880358
1.22800000,-1.94976010
1.22900000,-1.95070750
1.23000000,-1.95164580
1.23100000,-1.95257498
1.23200000,-1.95349506
1.23300000,-1.95440604
1.23400000,-1.95530793
1.23500000,-1.95620072
1.23600000,-1.95708442
1.23700000,-1.95795903
1.23800000,-1.95882456
1.23900000,-1.95968100
1.24000000,-1.96052837
1.24100000,-1.96136667
1.24200000,-1.96219590
1.24300000,-1.96301605
1.24400000,-1.96382714
1.24500000,-1.96462917
1.24600000,-1.96542214
1.24700000,-1.96620606
1.24800000,-1.96698092
1.24900000,-1.96774673
1.25000000,-1.96850350
1.25100000,-1.96925122
1.25200000,-1.96998989
1.25300000,-1.97071953
1.25400000,-1.97144014
1.25500000,-1.97215171
1.25600000,-1.97285425
1.25700000,-1.97354776
1.25800000,-1.97423225
1.25900000,-1.97490771
1.26000000,-1.97557416
1.26100000,-1.97623159
1.26200000,-1.97688000
1.26300000,-1.97751940
1.26400000,-1.97814979
1.26500000,-1.97877118
1.26600000,-1.97938355
1.26700000,-1.97998693
1.26800000,-1.98058131
1.26900000,-1.98116669
1.27000000,-1.98174307
1.27100000,-1.98231046
1.27200000,-1.98286886
1.27300000,-1.98341827
1.27400000,-1.98395869
1.27500000,-1.98449013
1.27600000,-1.98501259
1.27700000,-1.98552606
1.27800000,-1.98603056
1.27900000,-1.98652608
1.28000000,-1.98701263
1.28100000,-1.98749020
1.28200000,-1.98795881
1.28300000,-1.98841844
1.28400000,-1.98886911
1.28500000,-1.98931081
1.28600000,-1.98974355
1.28700000,-1.99016733
1.28800000,-1.99058215
1.28900000,-1.99098801
1.29000000,-1.99138491
1.29100000,-1.99177286
1.29200000,-1.99215186
1.29300000,-1.99252190
1.29400000,-1.99288299
1.29500000,-1.99323513
1.29600000,-1.99357833
1.29700000,-1.99391258
1.29800000,-1.99423788
1.29900000,-1.99455425
1.30000000,-1.99486166
1.30100000,-1.99516014
1.30200000,-1.99544968
1.30300000,-1.99573028
1.30400000,-1.99600194
1.30500000,-1.99626466
1.30600000,-1.99651845
1.30700000,-1.99676331
1.30800000,-1.99699923
1.30900000,-1.99722622
1.31000000,-1.99744428
1.31100000,-1.99765341
1.31200000,-1.99785360
1.31300000,-1.99804487
1.31400000,-1.99822721
1.31500000,-1.99840063
1.31600000,-1.99856511
1.31700000,-1.99872067
1.31800000,-1.99886731
1.31900000,-1.99900502
1.32000000,-1.99913380
1.32100000,-1.99925366
1.32200000,-1.99936460
1.32300000,-1.99946662
1.32400000,-1.99955971
1.32500000,-1.99964388
1.32600000,-1.99971913
1.32700000,-1.99978546
1.32800000,-1.99984287
1.32900000,-1.99989136
1.33000000,-1.99993092
1.33100000,-1.99996157
1.33200000,-1.99998329
1.33300000,-1.99999610
1.33400000,-1.99999998
1.33500000,-1.99999495
1.33600000,-1.99998099
1.33700000,-1.99995811
1.33800000,-1.99992632
1.33900000,-1.99988560
1.34000000,-1.99983596
1.34100000,-1.99977740
1.34200000,-1.99970992
1.34300000,-1.99963352
1.34400000,-1.99954820
1.34500000,-1.99945395
1.34600000,-1.99935079
1.34700000,-1.99923870
1.34800000,-1.99911768
1.34900000,-1.99898775
1.35000000,-1.99884888
1.35100000,-1.99870110
1.35200000,-1.99854439
1.35300000,-1.99837875
1.35400000,-1.99820418
1.35500000,-1.99802069
1.35600000,-1.99782827
1.35700000,-1.99762692
1.35800000,-1.99741664
1.35900000,-1.99719743
1.36000000,-1.99696929
1.36100000,-1.99673221
1.36200000,-1.99648620
1.36300000,-1.99623126
1.36400000,-1.99596738
1.36500000,-1.99569457
1.36600000,-1.99541281
1.36700000,-1.99512212
1.36800000,-1.99482249
1.36900000,-1.99451392
1.37000000,-1.99419640
1.37100000,-1.99386995
1.37200000,-1.99353454
1.37300000,-1.99319019
1.37400000,-1.99283689
1.37500000,-1.99247465
1.37600000,-1.99210345
1.37700000,-1.99172330
1.37800000,-1.99133419
1.37900000,-1.99093613
1.38000000,-1.99052912
1.38100000,-1.99011314
1.38200000,-1.98968821
1.38300000,-1.98925431
1.38400000,-1.98881145
1.38500000,-1.98835963
1.38600000,-1.98789883
1.38700000,-1.98742907
1.38800000,-1.98695034
1.38900000,-1.98646264
1.39000000,-1.98596596
1.39100000,-1.98546030
1.39200000,-1.98494567
1.39300000,-1.98442205
1.39400000,-1.98388945
1.39500000,-1.98334787
1.39600000,-1.98279730
1.39700000,-1.98223774
1.39800000,-1.98166919
1.39900000,-1.98109164
1.40000000,-1.98050510
1.40100000,-1.97990957
1.40200000,-1.97930503
1.40300000,-1.97869149
1.40400000,-1.97806894
1.40500000,-1.97743739
1.40600000,-1.97679682
1.40700000,-1.97614725
1.40800000,-1.97548866
1.40900000,-1.97482105
1.41000000,-1.97414442
1.41100000,-1.97345877
1.41200000,-1.97276409
1.41300000,-1.97206038
1.41400000,-1.97134765
1.41500000,-1.97062588
1.41600000,-1.96989507
1.41700000,-1.96915523
1.41800000,-1.96840634
1.41900000,-1.96764841
1.42000000,-1.96688143
1.42100000,-1.96610540
1.42200000,-1.96532031
1.42300000,-1.96452617
1.42400000,-1.96372298
1.42500000,-1.96291071
1.42600000,-1.96208939
1.42700000,-1.96125899
1.42800000,-1.96041953
1.42900000,-1.95957098
1.43000000,-1.95871336
1.43100000,-1.95784666
1.43200000,-1.95697088
1.43300000,-1.95608601
1.43400000,-1.95519204
1.43500000,-1.95428898
1.43600000,-1.95337683
1.43700000,-1.95245557
1.43800000,-1.95152521
1.43900000,-1.95058575
1.44000000,-1.94963717
1.44100000,-1.94867947
1.44200000,-1.94771266
1.44300000,-1.94673673
1.44400000,-1.94575167
1.44500000,-1.94475749
1.44600000,-1.94375417
1.44700000,-1.94274172
1.44800000,-1.94172013
1.44900000,-1.94068939
1.45000000,-1.93964951
1.45100000,-1.93860048
1.45200000,-1.93754229
1.45300000,-1.93647495
1.45400000,-1.93539844
1.45500000,-1.93431277
1.45600000,-1.93321793
1.45700000,-1.93211392
1.45800000,-1.93100073
1.45900000,-1.92987837
1.46000000,-1.92874681
1.46100000,-1.92760607
1.46200000,-1.92645614
1.46300000,-1.92529701
1.46400000,-1.92412868
1.46500000,-1.92295115
1.46600000,-1.92176441
1.46700000,-1.92056845
1.46800000,-1.91936328
1.46900000,-1.91814889
1.47000000,-1.91692528
1.47100000,-1.91569244
1.47200000,-1.91445036
1.47300000,-1.91319905
1.47400000,-1.91193850
1.47500000,-1.91066871
1.47600000,-1.90938966
1.47700000,-1.90810136
1.47800000,-1.90680381
1.47900000,-1.90549699
1.48000000,-1.90418091
1.48100000,-1.90285556
1.48200000,-1.90152093
1.48300000,-1.90017703
1.48400000,-1.89882384
1.48500000,-1.89746137
1.48600000,-1.89608960
1.48700000,-1.89470854
1.48800000,-1.89331818
1.48900000,-1.89191852
1.49000000,-1.89050955
1.49100000,-1.88909126
1.49200000,-1.88766366
1.49300000,-1.88622673
1.49400000,-1.88478048
1.49500000,-1.88332490
1.49600000,-1.88185998
1.49700000,-1.88038573
1.49800000,-1.87890213
1.49900000,-1.87740918
1.50000000,-1.87590688
1.50100000,-1.87439523
1.50200000,-1.87287421
1.50300000,-1.87134383
1.50400000,-1.86980407
1.50500000,-1.86825495
1.50600000,-1.86669644
1.50700000,-1.86512855
1.50800000,-1.86355127
1.50900000,-1.86196459
1.51000000,-1.86036853
1.51100000,-1.85876306
1.51200000,-1.85714818
1.51300000,-1.85552389
1.51400000,-1.85389019
1.51500000,-1.85224707
1.51600000,-1.85059452
1.51700000,-1.84893255
1.51800000,-1.84726114
1.51900000,-1.84558029
1.52000000,-1.84389001
1.52100000,-1.84219027
1.52200000,-1.84048109
1.52300000,-1.83876245
1.52400000,-1.83703435
1.52500000,-1.83529679
1.52600000,-1.83354976
1.52700000,-1.83179325
1.52800000,-1.83002727
1.52900000,-1.82825180
1.53000000,-1.82646685
1.53100000,-1.82467240
1.53200000,-1.82286846
1.53300000,-1.82105502
1.53400000,-1.81923208
1.53500000,-1.81739963
1.53600000,-1.81555766
1.53700000,-1.81370618
1.53800000,-1.81184517
1.53900000,-1.80997464
1.54000000,-1.80809458
1.54100000,-1.80620498
1.54200000,-1.80430585
1.54300000,-1.80239716
1.54400000,-1.80047894
1.54500000,-1.79855115
1.54600000,-1.79661382
1.54700000,-1.79466692
1.54800000,-1.79271045
1.54900000,-1.79074442
1.55000000,-1.78876881
1.55100000,-1.78678363
1.55200000,-1.78478886
1.55300000,-1.78278451
1.55400000,-1.78077057
1.55500000,-1.77874703
1.55600000,-1.77671389
1.55700000,-1.77467115
1.55800000,-1.77261880
1.55900000,-1.77055685
1.56000000,-1.76848527
1.56100000,-1.76640408
1.56200000,-1.76431327
1.56300000,-1.76221283
1.56400000,-1.76010276
1.56500000,-1.75798305
1.56600000,-1.75585371
1.56700000,-1.75371472
1.56800000,-1.75156608
1.56900000,-1.74940780
1.57000000,-1.74723986
1.57100000,-1.74506227
1.57200000,-1.74287501
1.57300000,-1.74067809
1.57400000,-1.73847150
1.57500000,-1.73625523
1.57600000,-1.73402929
1.57700000,-1.73179367
1.57800000,-1.72954837
1.57900000,-1.72729338
1.58000000,-1.72502870
1.58100000,-1.72275433
1.58200000,-1.72047026
1.58300000,-1.71817649
1.58400000,-1.71587302
1.58500000,-1.71355984
1.58600000,-1.71123695
1.58700000,-1.70890434
1.58800000,-1.70656202
1.58900000,-1.70420998
1.59000000,-1.70184822
1.59100000,-1.69947673
1.59200000,-1.69709551
1.59300000,-1.69470456
1.59400000,-1.69230388
1.59500000,-1.68989346
1.59600000,-1.68747329
1.59700000,-1.68504339
1.59800000,-1.68260374
1.59900000,-1.68015433
1.60000000,-1.67769518
1.60100000,-1.67522628
1.60200000,-1.67274761
1.60300000,-1.67025919
1.60400000,-1.66776101
1.60500000,-1.66525306
1.60600000,-1.66273535
1.60700000,-1.66020787
1.60800000,-1.65767061
1.60900000,-1.65512359
1.61000000,-1.65256679
1.61100000,-1.65000021
1.61200000,-1.64742385
1.61300000,-1.64483771
1.61400000,-1.64224179
1.61500000,-1.63963608
1.61600000,-1.63702059
1.61700000,-1.63439531
1.61800000,-1.63176024
1.61900000,-1.62911537
1.62000000,-1.62646071
1.62100000,-1.62379626
1.62200000,-1.62112201
1.62300000,-1.61843797
1.62400000,-1.61574412
1.62500000,-1.61304048
1.62600000,-1.61032703
1.62700000,-1.60760378
1.62800000,-1.60487073
1.62900000,-1.60212788
1.63000000,-1.59937522
1.63100000,-1.59661275
1.63200000,-1.59384047
1.63300000,-1.59105839
1.63400000,-1.58826650
1.63500000,-1.58546481
1.63600000,-1.58265330
1.63700000,-1.57983198
1.63800000,-1.57700086
1.63900000,-1.57415992
1.64000000,-1.57130918
1.64100000,-1.56844862
1.64200000,-1.56557826
1.64300000,-1.56269808
1.64400000,-1.55980810
1.64500000,-1.55690830
1.64600000,-1.55399870
1.64700000,-1.55107929
1.64800000,-1.54815007
1.64900000,-1.54521104
1.65000000,-1.54226221
1.65100000,-1.53930357
1.65200000,-1.53633512
1.65300000,-1.53335687
1.65400000,-1.53036882
1.65500000,-1.52737096
1.65600000,-1.52436331
1.65700000,-1.52134585
1.65800000,-1.51831860
1.65900000,-1.51528155
1.66000000,-1.51223471
1.66100000,-1.50917807
1.66200000,-1.50611164
1.66300000,-1.50303542
1.66400000,-1.49994942
1.66500000,-1.49685363
1.66600000,-1.49374805
1.66700000,-1.49063270
1.66800000,-1.48750756
1.66900000,-1.48437265
1.67000000,-1.48122797
1.67100000,-1.47807352
1.67200000,-1.47490930
1.67300000,-1.47173531
1.67400000,-1.46855156
1.67500000,-1.46535805
1.67600000,-1.46215479
1.67700000,-1.45894178
1.67800000,-1.45571901
1.67900000,-1.45248650
1.68000000,-1.44924425
1.68100000,-1.44599227
1.68200000,-1.44273055
1.68300000,-1.43945909
1.68400000,-1.43617792
1.68500000,-1.43288702
1.68600000,-1.42958641
1.68700000,-1.42627608
1.68800000,-1.42295604
1.68900000,-1.41962631
1.69000000,-1.41628687
1.69100000,-1.41293774
1.69200000,-1.40957893
1.69300000,-1.40621043
1.69400000,-1.40283225
1.69500000,-1.39944440
1.69600000,-1.39604689
1.69700000,-1.39263971
1.69800000,-1.38922288
1.69900000,-1.38579640
1.70000000,-1.38236028
1.70100000,-1.37891452
1.70200000,-1.37545913
1.70300000,-1.37199412
1.70400000,-1.36851949
1.70500000,-1.36503525
1.70600000,-1.36154141
1.70700000,-1.35803797
1.70800000,-1.35452495
1.70900000,-1.35100234
1.71000000,-1.34747016
1.71100000,-1.34392841
1.71200000,-1.34037710
1.71300000,-1.33681625
1.71400000,-1.33324585
1.71500000,-1.32966591
1.71600000,-1.32607645
1.71700000,-1.32247747
1.71800000,-1.31886899
1.71900000,-1.31525100
1.72000000,-1.31162352
1.72100000,-1.30798656
1.72200000,-1.30434012
1.72300000,-1.30068423
1.72400000,-1.29701887
1.72500000,-1.29334408
1.72600000,-1.28965984
1.72700000,-1.28596619
1.72800000,-1.28226311
1.72900000,-1.27855064
1.73000000,-1.27482877
1.73100000,-1.27109751
1.73200000,-1.26735689
1.73300000,-1.26360690
1.73400000,-1.25984756
1.73500000,-1.25607888
1.73600000,-1.25230088
1.73700000,-1.24851355
1.73800000,-1.24471692
1.73900000,-1.24091100
1.74000000,-1.23709580
1.74100000,-1.23327133
1.74200000,-1.22943760
1.74300000,-1.22559463
1.74400000,-1.22174243
1.74500000,-1.21788101
1.74600000,-1.21401038
1.74700000,-1.21013056
1.74800000,-1.20624156
1.74900000,-1.20234340
1.75000000,-1.19843608
1.75100000,-1.19451963
1.75200000,-1.19059406
1.75300000,-1.18665937
1.75400000,-1.18271559
1.75500000,-1.17876273
1.75600000,-1.17480080
1.75700000,-1.17082983
1.75800000,-1.16684981
1.75900000,-1.16286078
1.76000000,-1.15886274
1.76100000,-1.15485571
1.76200000,-1.15083971
1.76300000,-1.14681475
1.76400000,-1.14278085
1.76500000,-1.13873803
1.76600000,-1.13468629
1.76700000,-1.13062567
1.76800000,-1.12655616
1.76900000,-1.12247781
1.77000000,-1.11839061
1.77100000,-1.11429458
1.77200000,-1.11018976
1.77300000,-1.10607614
1.77400000,-1.10195376
1.77500000,-1.09782262
1.77600000,-1.09368275
1.77700000,-1.08953417
1.77800000,-1.08537689
1.77900000,-1.08121093
1.78000000,-1.07703632
1.78100000,-1.07285307
1.78200000,-1.06866120
1.78300000,-1.06446073
1.78400000,-1.06025168
1.78500000,-1.05603407
1.78600000,-1.05180792
1.78700000,-1.04757326
1.78800000,-1.04333010
1.78900000,-1.03907846
1.79000000,-1.03481836
1.79100000,-1.03054984
1.79200000,-1.02627289
1.79300000,-1.02198756
1.79400000,-1.01769386
1.79500000,-1.01339181
1.79600000,-1.00908143
1.79700000,-1.00476276
1.79800000,-1.00043580
1.79900000,-0.99610059
1.80000000,-0.99175714
1.80100000,-0.98740548
1.80200000,-0.98304563
1.80300000,-0.97867762
1.80400000,-0.97430147
1.80500000,-0.96991721
1.80600000,-0.96552485
1.80700000,-0.96112442
1.80800000,-0.95671595
1.80900000,-0.95229947
1.81000000,-0.94787499
1.81100000,-0.94344255
1.81200000,-0.93900216
1.81300000,-0.93455385
1.81400000,-0.93009766
1.81500000,-0.92563360
1.81600000,-0.92116170
1.81700000,-0.91668200
1.81800000,-0.91219450
1.81900000,-0.90769925
1.82000000,-0.90319627
1.82100000,-0.89868558
1.82200000,-0.89416722
1.82300000,-0.88964120
1.82400000,-0.88510757
1.82500000,-0.88056635
1.82600000,-0.87601756
1.82700000,-0.87146123
1.82800000,-0.86689740
1.82900000,-0.86232608
1.83000000,-0.85774732
1.83100000,-0.85316114
1.83200000,-0.84856757
1.83300000,-0.84396664
1.83400000,-0.83935837
1.83500000,-0.83474281
1.83600000,-0.83011998
1.83700000,-0.82548990
1.83800000,-0.82085262
1.83900000,-0.81620816
1.84000000,-0.81155655
1.84100000,-0.80689782
1.84200000,-0.80223202
1.84300000,-0.79755915
1.84400000,-0.79287927
1.84500000,-0.78819240
1.84600000,-0.78349858
1.84700000,-0.77879783
1.84800000,-0.77409019
1.84900000,-0.76937569
1.85000000,-0.76465437
1.85100000,-0.75992625
1.85200000,-0.75519138
1.85300000,-0.75044978
1.85400000,-0.74570150
1.85500000,-0.74094656
1.85600000,-0.73618499
1.85700000,-0.73141684
1.85800000,-0.72664214
1.85900000,-0.72186092
1.86000000,-0.71707321
1.86100000,-0.71227906
1.86200000,-0.70747850
1.86300000,-0.70267157
1.86400000,-0.69785829
1.86500000,-0.69303871
1.86600000,-0.68821286
1.86700000,-0.68338078
1.86800000,-0.67854251
1.86900000,-0.67369808
1.87000000,-0.66884753
1.87100000,-0.66399090
1.87200000,-0.65912822
1.87300000,-0.65425953
1.87400000,-0.64938488
1.87500000,-0.64450429
1.87600000,-0.63961780
1.87700000,-0.63472547
1.87800000,-0.62982731
1.87900000,-0.62492338
1.88000000,-0.62001371
1.88100000,-0.61509833
1.88200000,-0.61017730
1.88300000,-0.60525065
1.88400000,-0.60031841
1.88500000,-0.59538063
1.88600000,-0.59043735
1.88700000,-0.58548861
1.88800000,-0.58053445
1.88900000,-0.57557491
1.89000000,-0.57061003
1.89100000,-0.56563985
1.89200000,-0.56066441
1.89300000,-0.55568375
1.89400000,-0.55069792
1.89500000,-0.54570696
1.89600000,-0.54071090
1.89700000,-0.53570980
1.89800000,-0.53070369
1.89900000,-0.52569261
1.90000000,-0.52067661
1.90100000,-0.51565573
1.90200000,-0.51063001
1.90300000,-0.50559950
1.90400000,-0.50056424
1.90500000,-0.49552427
1.90600000,-0.49047963
1.90700000,-0.48543037
1.90800000,-0.48037654
1.90900000,-0.47531817
1.91000000,-0.47025531
1.91100000,-0.46518801
1.91200000,-0.46011631
1.91300000,-0.45504025
1.91400000,-0.44995988
1.91500000,-0.44487525
1.91600000,-0.43978639
1.91700000,-0.43469335
1.91800000,-0.42959619
1.91900000,-0.42449493
1.92000000,-0.41938964
1.92100000,-0.41428035
1.92200000,-0.40916712
1.92300000,-0.40404998
1.92400000,-0.39892898
1.92500000,-0.39380418
1.92600000,-0.38867561
1.92700000,-0.38354332
1.92800000,-0.37840736
1.92900000,-0.37326778
1.93000000,-0.36812462
1.93100000,-0.36297793
1.93200000,-0.35782776
1.93300000,-0.35267415
1.93400000,-0.34751715
1.93500000,-0.34235681
1.93600000,-0.33719318
1.93700000,-0.33202630
1.93800000,-0.32685622
1.93900000,-0.32168300
1.94000000,-0.31650667
1.94100000,-0.31132729
1.94200000,-0.30614491
1.94300000,-0.30095957
1.94400000,-0.29577132
1.94500000,-0.29058021
1.94600000,-0.28538629
1.94700000,-0.28018961
1.94800000,-0.27499021
1.94900000,-0.26978816
1.95000000,-0.26458348
1.95100000,-0.25937625
1.95200000,-0.25416649
1.95300000,-0.24895427
1.95400000,-0.24373963
1.95500000,-0.23852263
1.95600000,-0.23330331
1.95700000,-0.22808172
1.95800000,-0.22285791
1.95900000,-0.21763193
1.96000000,-0.21240383
1.96100000,-0.20717367
1.96200000,-0.20194149
1.96300000,-0.19670734
1.96400000,-0.19147128
1.96500000,-0.18623334
1.96600000,-0.18099359
1.96700000,-0.17575208
1.96800000,-0.17050885
1.96900000,-0.16526395
1.97000000,-0.16001744
1.97100000,-0.15476937
1.97200000,-0.14951979
1.97300000,-0.14426874
1.97400000,-0.13901629
1.97500000,-0.13376247
1.97600000,-0.12850735
1.97700000,-0.12325097
1.97800000,-0.11799338
1.97900000,-0.11273464
1.98000000,-0.10747479
1.98100000,-0.10221390
1.98200000,-0.09695200
1.98300000,-0.09168915
1.98400000,-0.08642540
1.98500000,-0.08116081
1.98600000,-0.07589542
1.98700000,-0.07062929
1.98800000,-0.06536246
1.98900000,-0.06009500
1.99000000,-0.05482695
1.99100000,-0.04955835
1.99200000,-0.04428928
1.99300000,-0.03901976
1.99400000,-0.03374987
1.99500000,-0.02847964
1.99600000,-0.02320914
1.99700000,-0.01793840
1.99800000,-0.01266750
1.99900000,-0.00739646
2.00000000,-0.00212536
2.00100000,0.00314577
2.00200000,0.00841687
2.00300000,0.01368788
2.00400000,0.01895876
2.00500000,0.02422945
2.00600000,0.02949991
2.00700000,0.03477007
2.00800000,0.04003990
2.00900000,0.04530933
2.01000000,0.05057832
2.01100000,0.05584681
2.01200000,0.06111475
2.01300000,0.06638210
2.01400000,0.07164879
2.01500000,0.07691479
2.01600000,0.08218002
2.01700000,0.08744446
2.01800000,0.09270803
2.01900000,0.09797070
2.02000000,0.10323241
2.02100000,0.10849311
2.02200000,0.11375274
2.02300000,0.11901127
2.02400000,0.12426862
2.02500000,0.12952476
2.02600000,0.13477964
2.02700000,0.14003319
2.02800000,0.14528538
2.02900000,0.15053615
2.03000000,0.15578544
2.03100000,0.16103322
2.03200000,0.16627942
2.03300000,0.17152399
2.03400000,0.17676690
2.03500000,0.18200807
2.03600000,0.18724747
2.03700000,0.19248505
2.03800000,0.19772075
2.03900000,0.20295452
2.04000000,0.20818632
2.04100000,0.21341608
2.04200000,0.21864377
2.04300000,0.22386933
2.04400000,0.22909272
2.04500000,0.23431387
2.04600000,0.23953275
2.04700000,0.24474930
2.04800000,0.24996347
2.04900000,0.25517522
2.05000000,0.26038449
2.05100000,0.26559124
2.05200000,0.27079541
2.05300000,0.27599695
2.05400000,0.28119583
2.05500000,0.28639198
2.05600000,0.29158535
2.05700000,0.29677591
2.05800000,0.30196360
2.05900000,0.30714838
2.06000000,0.31233018
2.06100000,0.31750898
2.06200000,0.32268471
2.06300000,0.32785733
2.06400000,0.33302679
2.06500000,0.33819304
2.06600000,0.34335604
2.06700000,0.34851573
2.06800000,0.35367208
2.06900000,0.35882503
2.07000000,0.36397453
2.07100000,0.36912054
2.07200000,0.37426301
2.07300000,0.37940190
2.07400000,0.38453715
2.07500000,0.38966872
2.07600000,0.39479656
2.07700000,0.39992064
2.07800000,0.40504089
2.07900000,0.41015727
2.08000000,0.41526975
2.08100000,0.42037827
2.08200000,0.42548278
2.08300000,0.43058325
2.08400000,0.43567962
2.08500000,0.44077184
2.08600000,0.44585989
2.08700000,0.45094370
2.08800000,0.45602324
2.08900000,0.46109846
2.09000000,0.46616931
2.09100000,0.47123576
2.09200000,0.47629775
2.09300000,0.48135524
2.09400000,0.48640820
2.09500000,0.49145656
2.09600000,0.49650030
2.09700000,0.50153936
2.09800000,0.50657371
2.09900000,0.51160329
2.10000000,0.51662808
2.10100000,0.52164802
2.10200000,0.52666307
2.10300000,0.53167319
2.10400000,0.53667833
2.10500000,0.54167846
2.10600000,0.54667354
2.10700000,0.55166351
2.10800000,0.55664834
2.10900000,0.56162799
2.11000000,0.56660241
2.11100000,0.57157157
2.11200000,0.57653542
2.11300000,0.58149393
2.11400000,0.58644704
2.11500000,0.59139473
2.11600000,0.59633695
2.11700000,0.60127365
2.11800000,0.60620481
2.11900000,0.61113038
2.12000000,0.61605032
2.12100000,0.62096459
2.12200000,0.62587316
2.12300000,0.63077598
2.12400000,0.63567301
2.12500000,0.64056422
2.12600000,0.64544956
2.12700000,0.65032900
2.12800000,0.65520251
2.12900000,0.66007003
2.13000000,0.66493155
2.13100000,0.66978700
2.13200000,0.67463637
2.13300000,0.67947961
2.13400000,0.68431669
2.13500000,0.68914757
2.13600000,0.69397220
2.13700000,0.69879057
2.13800000,0.70360262
2.13900000,0.70840832
2.14000000,0.71320765
2.14100000,0.71800055
2.14200000,0.72278700
2.14300000,0.72756696
2.14400000,0.73234040
2.14500000,0.73710728
2.14600000,0.74186756
2.14700000,0.74662122
2.14800000,0.75136821
2.14900000,0.75610851
2.15000000,0.76084208
2.15100000,0.76556888
2.15200000,0.77028888
2.15300000,0.77500206
2.15400000,0.77970836
2.15500000,0.78440778
2.15600000,0.78910026
2.15700000,0.79378578
2.15800000,0.79846430
2.15900000,0.80313580
2.16000000,0.80780024
2.16100000,0.81245759
2.16200000,0.81710782
2.16300000,0.82175089
2.16400000,0.82638678
2.16500000,0.83101546
2.16600000,0.83563689
2.16700000,0.84025104
2.16800000,0.84485789
2.16900000,0.84945740
2.17000000,0.85404954
2.17100000,0.85863429
2.17200000,0.86321161
2.17300000,0.86778147
2.17400000,0.87234386
2.17500000,0.87689873
2.17600000,0.88144605
2.17700000,0.88598581
2.17800000,0.89051797
2.17900000,0.89504251
2.18000000,0.89955938
2.18100000,0.90406858
2.18200000,0.90857007
2.18300000,0.91306382
2.18400000,0.91754981
2.18500000,0.92202801
2.18600000,0.92649839
2.18700000,0.93096093
2.18800000,0.93541560
2.18900000,0.93986237
2.19000000,0.94430122
2.19100000,0.94873213
2.19200000,0.95315506
2.19300000,0.95757000
2.19400000,0.96197691
2.19500000,0.96637578
2.19600000,0.97076657
2.19700000,0.97514927
2.19800000,0.97952384
2.19900000,0.98389027
2.20000000,0.98824854
2.20100000,0.99259861
2.20200000,0.99694046
2.20300000,1.00127408
2.20400000,1.00559944
2.20500000,1.00991651
2.20600000,1.01422527
2.20700000,1.01852571
2.20800000,1.02281779
2.20900000,1.02710150
2.21000000,1.03137682
2.21100000,1.03564372
2.21200000,1.03990218
2.21300000,1.04415218
2.21400000,1.04839369
2.21500000,1.05262671
2.21600000,1.05685121
2.21700000,1.06106716
2.21800000,1.06527455
2.21900000,1.06947335
