t,theta
1.16500000,0.76483212
1.16600000,0.75903395
1.16700000,0.75322903
1.16800000,0.74741740
1.16900000,0.74159910
1.17000000,0.73577418
1.17100000,0.72994267
1.17200000,0.72410462
1.17300000,0.71826007
1.17400000,0.71240907
1.17500000,0.70655165
1.17600000,0.70068787
1.17700000,0.69481776
1.17800000,0.68894137
1.17900000,0.68305874
1.18000000,0.67716992
1.18100000,0.67127496
1.18200000,0.66537389
1.18300000,0.65946677
1.18400000,0.65355363
1.18500000,0.64763453
1.18600000,0.64170952
1.18700000,0.63577863
1.18800000,0.62984191
1.18900000,0.62389942
1.19000000,0.61795120
1.19100000,0.61199729
1.19200000,0.60603775
1.19300000,0.60007262
1.19400000,0.59410195
1.19500000,0.58812578
1.19600000,0.58214418
1.19700000,0.57615718
1.19800000,0.57016484
1.19900000,0.56416720
1.20000000,0.55816432
1.20100000,0.55215624
1.20200000,0.54614302
1.20300000,0.54012470
1.20400000,0.53410133
1.20500000,0.52807297
1.20600000,0.52203967
1.20700000,0.51600148
1.20800000,0.50995845
1.20900000,0.50391062
1.21000000,0.49785807
1.21100000,0.49180082
1.21200000,0.48573895
1.21300000,0.47967249
1.21400000,0.47360151
1.21500000,0.46752605
1.21600000,0.46144617
1.21700000,0.45536193
1.21800000,0.44927337
1.21900000,0.44318055
1.22000000,0.43708352
1.22100000,0.43098234
1.22200000,0.42487706
1.22300000,0.41876774
1.22400000,0.41265443
1.22500000,0.40653718
1.22600000,0.40041606
1.22700000,0.39429111
1.22800000,0.38816239
1.22900000,0.38202996
1.23000000,0.37589387
1.23100000,0.36975419
1.23200000,0.36361095
1.23300000,0.35746423
1.23400000,0.35131407
1.23500000,0.34516054
1.23600000,0.33900369
1.23700000,0.33284358
1.23800000,0.32668026
1.23900000,0.32051380
1.24000000,0.31434424
1.24100000,0.30817165
1.24200000,0.30199609
1.24300000,0.29581760
1.24400000,0.28963626
1.24500000,0.28345212
1.24600000,0.27726523
1.24700000,0.27107566
1.24800000,0.26488346
1.24900000,0.25868869
1.25000000,0.25249141
1.25100000,0.24629168
1.25200000,0.24008956
1.25300000,0.23388511
1.25400000,0.22767838
1.25500000,0.22146944
1.25600000,0.21525835
1.25700000,0.20904515
1.25800000,0.20282993
1.25900000,0.19661272
1.26000000,0.19039361
1.26100000,0.18417263
1.26200000,0.17794986
1.26300000,0.17172535
1.26400000,0.16549916
1.26500000,0.15927136
1.26600000,0.15304200
1.26700000,0.14681115
1.26800000,0.14057886
1.26900000,0.13434520
1.27000000,0.12811023
1.27100000,0.12187400
1.27200000,0.11563657
1.27300000,0.10939802
1.27400000,0.10315840
1.27500000,0.09691776
1.27600000,0.09067618
1.27700000,0.08443370
1.27800000,0.07819040
1.27900000,0.07194634
1.28000000,0.06570156
1.28100000,0.05945615
1.28200000,0.05321015
1.28300000,0.04696363
1.28400000,0.04071665
1.28500000,0.03446927
1.28600000,0.02822155
1.28700000,0.02197356
1.28800000,0.01572535
1.28900000,0.00947698
1.29000000,0.00322852
1.29100000,-0.00301997
1.29200000,-0.00926843
1.29300000,-0.01551680
1.29400000,-0.02176501
1.29500000,-0.02801302
1.29600000,-0.03426074
1.29700000,-0.04050814
1.29800000,-0.04675513
1.29900000,-0.05300167
1.30000000,-0.05924768
1.30100000,-0.06549312
1.30200000,-0.07173791
1.30300000,-0.07798201
1.30400000,-0.08422533
1.30500000,-0.09046783
1.30600000,-0.09670945
1.30700000,-0.10295012
1.30800000,-0.10918978
1.30900000,-0.11542837
1.31000000,-0.12166583
1.31100000,-0.12790210
1.31200000,-0.13413712
1.31300000,-0.14037082
1.31400000,-0.14660316
1.31500000,-0.15283406
1.31600000,-0.15906347
1.31700000,-0.16529132
1.31800000,-0.17151756
1.31900000,-0.17774213
1.32000000,-0.18396496
1.32100000,-0.19018600
1.32200000,-0.19640518
1.32300000,-0.20262245
1.32400000,-0.20883774
1.32500000,-0.21505100
1.32600000,-0.22126217
1.32700000,-0.22747118
1.32800000,-0.23367798
1.32900000,-0.23988251
1.33000000,-0.24608471
1.33100000,-0.25228452
1.33200000,-0.25848188
1.33300000,-0.26467673
1.33400000,-0.27086902
1.33500000,-0.27705868
1.33600000,-0.28324566
1.33700000,-0.28942990
1.33800000,-0.29561133
1.33900000,-0.30178991
1.34000000,-0.30796558
1.34100000,-0.31413827
1.34200000,-0.32030793
1.34300000,-0.32647449
1.34400000,-0.33263792
1.34500000,-0.33879814
1.34600000,-0.34495510
1.34700000,-0.35110874
1.34800000,-0.35725901
1.34900000,-0.36340585
1.35000000,-0.36954920
1.35100000,-0.37568901
1.35200000,-0.38182522
1.35300000,-0.38795777
1.35400000,-0.39408661
1.35500000,-0.40021169
1.35600000,-0.40633294
1.35700000,-0.41245031
1.35800000,-0.41856376
1.35900000,-0.42467321
1.36000000,-0.43077863
1.36100000,-0.43687995
1.36200000,-0.44297711
1.36300000,-0.44907007
1.36400000,-0.45515878
1.36500000,-0.46124317
1.36600000,-0.46732319
1.36700000,-0.47339880
1.36800000,-0.47946993
1.36900000,-0.48553654
1.37000000,-0.49159857
1.37100000,-0.49765597
1.37200000,-0.50370868
1.37300000,-0.50975666
1.37400000,-0.51579986
1.37500000,-0.52183821
1.37600000,-0.52787168
1.37700000,-0.53390020
1.37800000,-0.53992373
1.37900000,-0.54594222
1.38000000,-0.55195562
1.38100000,-0.55796387
1.38200000,-0.56396693
1.38300000,-0.56996474
1.38400000,-0.57595726
1.38500000,-0.58194444
1.38600000,-0.58792622
1.38700000,-0.59390257
1.38800000,-0.59987342
1.38900000,-0.60583874
1.39000000,-0.61179847
1.39100000,-0.61775256
1.39200000,-0.62370098
1.39300000,-0.62964366
1.39400000,-0.63558057
1.39500000,-0.64151165
1.39600000,-0.64743687
1.39700000,-0.65335616
1.39800000,-0.65926950
1.39900000,-0.66517682
1.40000000,-0.67107809
1.40100000,-0.67697326
1.40200000,-0.68286229
1.40300000,-0.68874512
1.40400000,-0.69462172
1.40500000,-0.70049204
1.40600000,-0.70635604
1.40700000,-0.71221367
1.40800000,-0.71806489
1.40900000,-0.72390965
1.41000000,-0.72974792
1.41100000,-0.73557965
1.41200000,-0.74140479
1.41300000,-0.74722331
1.41400000,-0.75303516
1.41500000,-0.75884031
1.41600000,-0.76463870
1.41700000,-0.77043030
1.41800000,-0.77621507
1.41900000,-0.78199297
1.42000000,-0.78776395
1.42100000,-0.79352799
1.42200000,-0.79928503
1.42300000,-0.80503503
1.42400000,-0.81077797
1.42500000,-0.81651379
1.42600000,-0.82224247
1.42700000,-0.82796395
1.42800000,-0.83367822
1.42900000,-0.83938521
1.43000000,-0.84508491
1.43100000,-0.85077727
1.43200000,-0.85646226
1.43300000,-0.86213983
1.43400000,-0.86780995
1.43500000,-0.87347260
1.43600000,-0.87912772
1.43700000,-0.88477528
1.43800000,-0.89041526
1.43900000,-0.89604760
1.44000000,-0.90167229
1.44100000,-0.90728929
1.44200000,-0.91289855
1.44300000,-0.91850006
1.44400000,-0.92409376
1.44500000,-0.92967964
1.44600000,-0.93525766
1.44700000,-0.94082778
1.44800000,-0.94638997
1.44900000,-0.95194421
1.45000000,-0.95749045
1.45100000,-0.96302868
1.45200000,-0.96855885
1.45300000,-0.97408093
1.45400000,-0.97959490
1.45500000,-0.98510073
1.45600000,-0.99059838
1.45700000,-0.99608783
1.45800000,-1.00156904
1.45900000,-1.00704199
1.46000000,-1.01250664
1.46100000,-1.01796298
1.46200000,-1.02341097
1.46300000,-1.02885058
1.46400000,-1.03428179
1.46500000,-1.03970456
1.46600000,-1.04511888
1.46700000,-1.05052471
1.46800000,-1.05592203
1.46900000,-1.06131081
1.47000000,-1.06669103
1.47100000,-1.07206266
1.47200000,-1.07742567
1.47300000,-1.08278004
1.47400000,-1.08812575
1.47500000,-1.09346277
1.47600000,-1.09879107
1.47700000,-1.10411064
1.47800000,-1.10942145
1.47900000,-1.11472347
1.48000000,-1.12001669
1.48100000,-1.12530107
1.48200000,-1.13057660
1.48300000,-1.13584326
1.48400000,-1.14110102
1.48500000,-1.14634987
1.48600000,-1.15158977
1.48700000,-1.15682071
1.48800000,-1.16204268
1.48900000,-1.16725564
1.49000000,-1.17245958
1.49100000,-1.17765447
1.49200000,-1.18284031
1.49300000,-1.18801706
1.49400000,-1.19318471
1.49500000,-1.19834325
1.49600000,-1.20349265
1.49700000,-1.20863289
1.49800000,-1.21376396
1.49900000,-1.21888583
1.50000000,-1.22399850
1.50100000,-1.22910194
1.50200000,-1.23419614
1.50300000,-1.23928108
1.50400000,-1.24435675
1.50500000,-1.24942312
1.50600000,-1.25448018
1.50700000,-1.25952792
1.50800000,-1.26456633
1.50900000,-1.26959537
1.51000000,-1.27461505
1.51100000,-1.27962535
1.51200000,-1.28462625
1.51300000,-1.28961774
1.51400000,-1.29459981
1.51500000,-1.29957243
1.51600000,-1.30453561
1.51700000,-1.30948932
1.51800000,-1.31443356
1.51900000,-1.31936830
1.52000000,-1.32429354
1.52100000,-1.32920927
1.52200000,-1.33411548
1.52300000,-1.33901215
1.52400000,-1.34389927
1.52500000,-1.34877683
1.52600000,-1.35364482
1.52700000,-1.35850323
1.52800000,-1.36335206
1.52900000,-1.36819128
1.53000000,-1.37302090
1.53100000,-1.37784089
1.53200000,-1.38265126
1.53300000,-1.38745199
1.53400000,-1.39224308
1.53500000,-1.39702451
1.53600000,-1.40179628
1.53700000,-1.40655838
1.53800000,-1.41131080
1.53900000,-1.41605353
1.54000000,-1.42078657
1.54100000,-1.42550992
1.54200000,-1.43022355
1.54300000,-1.43492748
1.54400000,-1.43962168
1.54500000,-1.44430616
1.54600000,-1.44898090
1.54700000,-1.45364591
1.54800000,-1.45830118
1.54900000,-1.46294670
1.55000000,-1.46758246
1.55100000,-1.47220847
1.55200000,-1.47682472
1.55300000,-1.48143119
1.55400000,-1.48602790
1.55500000,-1.49061483
1.55600000,-1.49519199
1.55700000,-1.49975936
1.55800000,-1.50431695
1.55900000,-1.50886475
1.56000000,-1.51340275
1.56100000,-1.51793097
1.56200000,-1.52244939
1.56300000,-1.52695800
1.56400000,-1.53145682
1.56500000,-1.53594584
1.56600000,-1.54042505
1.56700000,-1.54489446
1.56800000,-1.54935406
1.56900000,-1.55380385
1.57000000,-1.55824383
1.57100000,-1.56267401
1.57200000,-1.56709437
1.57300000,-1.57150493
1.57400000,-1.57590567
1.57500000,-1.58029661
1.57600000,-1.58467773
1.57700000,-1.58904905
1.57800000,-1.59341056
1.57900000,-1.59776226
1.58000000,-1.60210415
1.58100000,-1.60643624
1.58200000,-1.61075853
1.58300000,-1.61507101
1.58400000,-1.61937369
1.58500000,-1.62366658
1.58600000,-1.62794966
1.58700000,-1.63222296
1.58800000,-1.63648646
1.58900000,-1.64074017
1.59000000,-1.64498410
1.59100000,-1.64921825
1.59200000,-1.65344261
1.59300000,-1.65765720
1.59400000,-1.66186201
1.59500000,-1.66605706
1.59600000,-1.67024234
1.59700000,-1.67441786
1.59800000,-1.67858362
1.59900000,-1.68273963
1.60000000,-1.68688589
1.60100000,-1.69102241
1.60200000,-1.69514918
1.60300000,-1.69926623
1.60400000,-1.70337354
1.60500000,-1.70747113
1.60600000,-1.71155900
1.60700000,-1.71563716
1.60800000,-1.71970561
1.60900000,-1.72376436
1.61000000,-1.72781341
1.61100000,-1.73185278
1.61200000,-1.73588246
1.61300000,-1.73990246
1.61400000,-1.74391280
1.61500000,-1.74791347
1.61600000,-1.75190448
1.61700000,-1.75588585
1.61800000,-1.75985757
1.61900000,-1.76381966
1.62000000,-1.76777212
1.62100000,-1.77171496
1.62200000,-1.77564819
1.62300000,-1.77957181
1.62400000,-1.78348584
1.62500000,-1.78739027
1.62600000,-1.79128513
1.62700000,-1.79517041
1.62800000,-1.79904613
1.62900000,-1.80291229
1.63000000,-1.80676891
1.63100000,-1.81061599
1.63200000,-1.81445354
1.63300000,-1.81828157
1.63400000,-1.82210009
1.63500000,-1.82590910
1.63600000,-1.82970862
1.63700000,-1.83349867
1.63800000,-1.83727923
1.63900000,-1.84105034
1.64000000,-1.84481199
1.64100000,-1.84856419
1.64200000,-1.85230696
1.64300000,-1.85604031
1.64400000,-1.85976424
1.64500000,-1.86347877
1.64600000,-1.86718391
1.64700000,-1.87087967
1.64800000,-1.87456605
1.64900000,-1.87824308
1.65000000,-1.88191075
1.65100000,-1.88556908
1.65200000,-1.88921809
1.65300000,-1.89285778
1.65400000,-1.89648816
1.65500000,-1.90010925
1.65600000,-1.90372106
1.65700000,-1.90732359
1.65800000,-1.91091687
1.65900000,-1.91450090
1.66000000,-1.91807569
1.66100000,-1.92164126
1.66200000,-1.92519761
1.66300000,-1.92874477
1.66400000,-1.93228273
1.66500000,-1.93581152
1.66600000,-1.93933115
1.66700000,-1.94284162
1.66800000,-1.94634296
1.66900000,-1.94983517
1.67000000,-1.95331827
1.67100000,-1.95679226
1.67200000,-1.96025717
1.67300000,-1.96371300
1.67400000,-1.96715977
1.67500000,-1.97059749
1.67600000,-1.97402617
1.67700000,-1.97744583
1.67800000,-1.98085648
1.67900000,-1.98425814
1.68000000,-1.98765081
1.68100000,-1.99103451
1.68200000,-1.99440925
1.68300000,-1.99777505
1.68400000,-2.00113192
1.68500000,-2.00447988
1.68600000,-2.00781893
1.68700000,-2.01114910
1.68800000,-2.01447039
1.68900000,-2.01778282
1.69000000,-2.02108641
1.69100000,-2.02438116
1.69200000,-2.02766710
1.69300000,-2.03094423
1.69400000,-2.03421257
1.69500000,-2.03747214
1.69600000,-2.04072294
1.69700000,-2.04396500
1.69800000,-2.04719833
1.69900000,-2.05042294
1.70000000,-2.05363884
1.70100000,-2.05684606
1.70200000,-2.06004461
1.70300000,-2.06323449
1.70400000,-2.06641573
1.70500000,-2.06958834
1.70600000,-2.07275234
1.70700000,-2.07590773
1.70800000,-2.07905454
1.70900000,-2.08219279
1.71000000,-2.08532247
1.71100000,-2.08844362
1.71200000,-2.09155624
1.71300000,-2.09466035
1.71400000,-2.09775597
1.71500000,-2.10084311
1.71600000,-2.10392178
1.71700000,-2.10699201
1.71800000,-2.11005380
1.71900000,-2.11310718
1.72000000,-2.11615215
1.72100000,-2.11918873
1.72200000,-2.12221695
1.72300000,-2.12523681
1.72400000,-2.12824832
1.72500000,-2.13125152
1.72600000,-2.13424640
1.72700000,-2.13723299
1.72800000,-2.14021130
1.72900000,-2.14318135
1.73000000,-2.14614316
1.73100000,-2.14909673
1.73200000,-2.15204209
1.73300000,-2.15497925
1.73400000,-2.15790822
1.73500000,-2.16082903
1.73600000,-2.16374169
1.73700000,-2.16664621
1.73800000,-2.16954261
1.73900000,-2.17243091
1.74000000,-2.17531112
1.74100000,-2.17818326
1.74200000,-2.18104735
1.74300000,-2.18390339
1.74400000,-2.18675141
1.74500000,-2.18959143
1.74600000,-2.19242345
1.74700000,-2.19524750
1.74800000,-2.19806359
1.74900000,-2.20087174
1.75000000,-2.20367196
1.75100000,-2.20646427
1.75200000,-2.20924869
1.75300000,-2.21202523
1.75400000,-2.21479391
1.75500000,-2.21755474
1.75600000,-2.22030775
1.75700000,-2.22305294
1.75800000,-2.22579034
1.75900000,-2.22851995
1.76000000,-2.23124181
1.76100000,-2.23395591
1.76200000,-2.23666229
1.76300000,-2.23936095
1.76400000,-2.24205191
1.76500000,-2.24473519
1.76600000,-2.24741081
1.76700000,-2.25007877
1.76800000,-2.25273911
1.76900000,-2.25539183
1.77000000,-2.25803695
1.77100000,-2.26067448
1.77200000,-2.26330445
1.77300000,-2.26592687
1.77400000,-2.26854175
1.77500000,-2.27114912
1.77600000,-2.27374899
1.77700000,-2.27634137
1.77800000,-2.27892629
1.77900000,-2.28150375
1.78000000,-2.28407378
1.78100000,-2.28663639
1.78200000,-2.28919159
1.78300000,-2.29173942
1.78400000,-2.29427987
1.78500000,-2.29681297
1.78600000,-2.29933873
1.78700000,-2.30185718
1.78800000,-2.30436832
1.78900000,-2.30687217
1.79000000,-2.30936876
1.79100000,-2.31185809
1.79200000,-2.31434018
1.79300000,-2.31681505
1.79400000,-2.31928272
1.79500000,-2.32174320
1.79600000,-2.32419650
1.79700000,-2.32664266
1.79800000,-2.32908167
1.79900000,-2.33151356
1.80000000,-2.33393835
1.80100000,-2.33635605
1.80200000,-2.33876667
1.80300000,-2.34117024
1.80400000,-2.34356677
1.80500000,-2.34595627
1.80600000,-2.34833876
1.80700000,-2.35071427
1.80800000,-2.35308280
1.80900000,-2.35544437
1.81000000,-2.35779900
1.81100000,-2.36014671
1.81200000,-2.36248750
1.81300000,-2.36482141
1.81400000,-2.36714843
1.81500000,-2.36946860
1.81600000,-2.37178192
1.81700000,-2.37408841
1.81800000,-2.37638809
1.81900000,-2.37868098
1.82000000,-2.38096709
1.82100000,-2.38324643
1.82200000,-2.38551903
1.82300000,-2.38778490
1.82400000,-2.39004406
1.82500000,-2.39229651
1.82600000,-2.39454229
1.82700000,-2.39678139
1.82800000,-2.39901385
1.82900000,-2.40123968
1.83000000,-2.40345889
1.83100000,-2.40567150
1.83200000,-2.40787752
1.83300000,-2.41007697
1.83400000,-2.41226987
1.83500000,-2.41445623
1.83600000,-2.41663607
1.83700000,-2.41880941
1.83800000,-2.42097626
1.83900000,-2.42313663
1.84000000,-2.42529055
1.84100000,-2.42743803
1.84200000,-2.42957908
1.84300000,-2.43171372
1.84400000,-2.43384197
1.84500000,-2.43596384
1.84600000,-2.43807935
1.84700000,-2.44018851
1.84800000,-2.44229134
1.84900000,-2.44438786
1.85000000,-2.44647807
1.85100000,-2.44856201
1.85200000,-2.45063968
1.85300000,-2.45271109
1.85400000,-2.45477627
1.85500000,-2.45683523
1.85600000,-2.45888799
1.85700000,-2.46093456
1.85800000,-2.46297495
1.85900000,-2.46500918
1.86000000,-2.46703728
1.86100000,-2.46905924
1.86200000,-2.47107510
1.86300000,-2.47308486
1.86400000,-2.47508853
1.86500000,-2.47708615
1.86600000,-2.47907771
1.86700000,-2.48106324
1.86800000,-2.48304275
1.86900000,-2.48501626
1.87000000,-2.48698378
1.87100000,-2.48894532
1.87200000,-2.49090091
1.87300000,-2.49285056
1.87400000,-2.49479428
1.87500000,-2.49673209
1.87600000,-2.49866400
1.87700000,-2.50059003
1.87800000,-2.50251019
1.87900000,-2.50442450
1.88000000,-2.50633298
1.88100000,-2.50823563
1.88200000,-2.51013248
1.88300000,-2.51202354
1.88400000,-2.51390882
1.88500000,-2.51578834
1.88600000,-2.51766211
1.88700000,-2.51953016
1.88800000,-2.52139248
1.88900000,-2.52324911
1.89000000,-2.52510004
1.89100000,-2.52694531
1.89200000,-2.52878492
1.89300000,-2.53061889
1.89400000,-2.53244722
1.89500000,-2.53426995
1.89600000,-2.53608708
1.89700000,-2.53789862
1.89800000,-2.53970460
1.89900000,-2.54150502
1.90000000,-2.54329990
1.90100000,-2.54508925
1.90200000,-2.54687310
1.90300000,-2.54865145
1.90400000,-2.55042431
1.90500000,-2.55219171
1.90600000,-2.55395366
1.90700000,-2.55571016
1.90800000,-2.55746125
1.90900000,-2.55920692
1.91000000,-2.56094720
1.91100000,-2.56268209
1.91200000,-2.56441162
1.91300000,-2.56613580
1.91400000,-2.56785464
1.91500000,-2.56956815
1.91600000,-2.57127635
1.91700000,-2.57297926
1.91800000,-2.57467688
1.91900000,-2.57636923
1.92000000,-2.57805633
1.92100000,-2.57973819
1.92200000,-2.58141483
1.92300000,-2.58308625
1.92400000,-2.58475247
1.92500000,-2.58641351
1.92600000,-2.58806938
1.92700000,-2.58972009
1.92800000,-2.59136566
1.92900000,-2.59300609
1.93000000,-2.59464142
1.93100000,-2.59627164
1.93200000,-2.59789677
1.93300000,-2.59951683
1.93400000,-2.60113182
1.93500000,-2.60274177
1.93600000,-2.60434668
1.93700000,-2.60594658
1.93800000,-2.60754146
1.93900000,-2.60913136
1.94000000,-2.61071627
1.94100000,-2.61229622
1.94200000,-2.61387121
1.94300000,-2.61544126
1.94400000,-2.61700639
1.94500000,-2.61856660
1.94600000,-2.62012192
1.94700000,-2.62167234
1.94800000,-2.62321789
1.94900000,-2.62475859
1.95000000,-2.62629443
1.95100000,-2.62782544
1.95200000,-2.62935163
1.95300000,-2.63087301
1.95400000,-2.63238959
1.95500000,-2.63390140
1.95600000,-2.63540843
1.95700000,-2.63691071
1.95800000,-2.63840824
1.95900000,-2.63990105
1.96000000,-2.64138913
1.96100000,-2.64287251
1.96200000,-2.64435120
1.96300000,-2.64582521
1.96400000,-2.64729456
1.96500000,-2.64875924
1.96600000,-2.65021929
1.96700000,-2.65167471
1.96800000,-2.65312551
1.96900000,-2.65457171
1.97000000,-2.65601332
1.97100000,-2.65745035
1.97200000,-2.65888281
1.97300000,-2.66031072
1.97400000,-2.66173409
1.97500000,-2.66315293
1.97600000,-2.66456725
1.97700000,-2.66597707
1.97800000,-2.66738240
1.97900000,-2.66878325
1.98000000,-2.67017963
1.98100000,-2.67157155
1.98200000,-2.67295904
1.98300000,-2.67434209
1.98400000,-2.67572072
1.98500000,-2.67709495
1.98600000,-2.67846478
1.98700000,-2.67983023
1.98800000,-2.68119130
1.98900000,-2.68254802
1.99000000,-2.68390039
1.99100000,-2.68524843
1.99200000,-2.68659215
1.99300000,-2.68793155
1.99400000,-2.68926666
1.99500000,-2.69059747
1.99600000,-2.69192401
1.99700000,-2.69324629
1.99800000,-2.69456431
1.99900000,-2.69587810
2.00000000,-2.69718765
2.00100000,-2.69849299
2.00200000,-2.69979412
2.00300000,-2.70109106
2.00400000,-2.70238381
2.00500000,-2.70367239
2.00600000,-2.70495682
2.00700000,-2.70623709
2.00800000,-2.70751323
2.00900000,-2.70878524
2.01000000,-2.71005313
2.01100000,-2.71131693
2.01200000,-2.71257663
2.01300000,-2.71383225
2.01400000,-2.71508380
2.01500000,-2.71633129
2.01600000,-2.71757474
2.01700000,-2.71881414
2.01800000,-2.72004953
2.01900000,-2.72128090
2.02000000,-2.72250827
2.02100000,-2.72373164
2.02200000,-2.72495104
2.02300000,-2.72616646
2.02400000,-2.72737792
2.02500000,-2.72858544
2.02600000,-2.72978902
2.02700000,-2.73098867
2.02800000,-2.73218441
2.02900000,-2.73337624
2.03000000,-2.73456418
2.03100000,-2.73574824
2.03200000,-2.73692842
2.03300000,-2.73810474
2.03400000,-2.73927720
2.03500000,-2.74044583
2.03600000,-2.74161062
2.03700000,-2.74277160
2.03800000,-2.74392877
2.03900000,-2.74508213
2.04000000,-2.74623171
2.04100000,-2.74737751
2.04200000,-2.74851954
2.04300000,-2.74965782
2.04400000,-2.75079235
2.04500000,-2.75192314
2.04600000,-2.75305020
2.04700000,-2.75417355
2.04800000,-2.75529319
2.04900000,-2.75640913
2.05000000,-2.75752139
2.05100000,-2.75862998
2.05200000,-2.75973489
2.05300000,-2.76083616
2.05400000,-2.76193377
2.05500000,-2.76302775
2.05600000,-2.76411811
2.05700000,-2.76520485
2.05800000,-2.76628798
2.05900000,-2.76736752
2.06000000,-2.76844347
2.06100000,-2.76951585
2.06200000,-2.77058466
2.06300000,-2.77164991
2.06400000,-2.77271162
2.06500000,-2.77376978
2.06600000,-2.77482442
2.06700000,-2.77587555
2.06800000,-2.77692316
2.06900000,-2.77796728
2.07000000,-2.77900790
2.07100000,-2.78004505
2.07200000,-2.78107873
2.07300000,-2.78210895
2.07400000,-2.78313571
2.07500000,-2.78415904
2.07600000,-2.78517893
2.07700000,-2.78619540
2.07800000,-2.78720845
2.07900000,-2.78821810
2.08000000,-2.78922436
2.08100000,-2.79022723
2.08200000,-2.79122673
2.08300000,-2.79222285
2.08400000,-2.79321562
2.08500000,-2.79420504
2.08600000,-2.79519112
2.08700000,-2.79617387
2.08800000,-2.79715330
2.08900000,-2.79812942
2.09000000,-2.79910223
2.09100000,-2.80007175
2.09200000,-2.80103798
2.09300000,-2.80200093
2.09400000,-2.80296062
2.09500000,-2.80391705
2.09600000,-2.80487023
2.09700000,-2.80582017
2.09800000,-2.80676687
2.09900000,-2.80771035
2.10000000,-2.80865062
2.10100000,-2.80958768
2.10200000,-2.81052154
2.10300000,-2.81145222
2.10400000,-2.81237971
2.10500000,-2.81330404
2.10600000,-2.81422520
2.10700000,-2.81514320
2.10800000,-2.81605806
2.10900000,-2.81696978
2.11000000,-2.81787838
2.11100000,-2.81878385
2.11200000,-2.81968621
2.11300000,-2.82058547
2.11400000,-2.82148163
2.11500000,-2.82237470
2.11600000,-2.82326470
2.11700000,-2.82415162
2.11800000,-2.82503549
2.11900000,-2.82591630
2.12000000,-2.82679406
2.12100000,-2.82766879
2.12200000,-2.82854049
2.12300000,-2.82940916
2.12400000,-2.83027483
2.12500000,-2.83113749
2.12600000,-2.83199715
2.12700000,-2.83285382
2.12800000,-2.83370751
2.12900000,-2.83455823
2.13000000,-2.83540598
2.13100000,-2.83625078
2.13200000,-2.83709263
2.13300000,-2.83793154
2.13400000,-2.83876751
2.13500000,-2.83960056
2.13600000,-2.84043069
2.13700000,-2.84125791
2.13800000,-2.84208223
2.13900000,-2.84290365
2.14000000,-2.84372219
2.14100000,-2.84453785
2.14200000,-2.84535063
2.14300000,-2.84616056
2.14400000,-2.84696762
2.14500000,-2.84777184
2.14600000,-2.84857322
2.14700000,-2.84937176
2.14800000,-2.85016748
2.14900000,-2.85096037
2.15000000,-2.85175046
2.15100000,-2.85253775
2.15200000,-2.85332223
2.15300000,-2.85410393
2.15400000,-2.85488285
2.15500000,-2.85565899
2.15600000,-2.85643237
2.15700000,-2.85720298
2.15800000,-2.85797085
2.15900000,-2.85873596
2.16000000,-2.85949834
2.16100000,-2.86025799
2.16200000,-2.86101492
2.16300000,-2.86176913
2.16400000,-2.86252063
2.16500000,-2.86326943
2.16600000,-2.86401553
2.16700000,-2.86475894
2.16800000,-2.86549968
2.16900000,-2.86623774
2.17000000,-2.86697313
2.17100000,-2.86770586
2.17200000,-2.86843594
2.17300000,-2.86916337
2.17400000,-2.86988816
2.17500000,-2.87061032
2.17600000,-2.87132985
2.17700000,-2.87204677
2.17800000,-2.87276107
2.17900000,-2.87347277
2.18000000,-2.87418186
2.18100000,-2.87488837
2.18200000,-2.87559229
2.18300000,-2.87629363
2.18400000,-2.87699240
2.18500000,-2.87768860
2.18600000,-2.87838225
2.18700000,-2.87907334
2.18800000,-2.87976188
2.18900000,-2.88044789
2.19000000,-2.88113136
2.19100000,-2.88181231
2.19200000,-2.88249074
2.19300000,-2.88316665
2.19400000,-2.88384006
2.19500000,-2.88451097
2.19600000,-2.88517938
2.19700000,-2.88584531
2.19800000,-2.88650875
2.19900000,-2.88716972
2.20000000,-2.88782821
2.20100000,-2.88848425
2.20200000,-2.88913783
2.20300000,-2.88978896
2.20400000,-2.89043764
2.20500000,-2.89108389
2.20600000,-2.89172770
2.20700000,-2.89236909
2.20800000,-2.89300806
2.20900000,-2.89364462
2.21000000,-2.89427876
2.21100000,-2.89491051
2.21200000,-2.89553986
2.21300000,-2.89616682
2.21400000,-2.89679140
2.21500000,-2.89741360
2.21600000,-2.89803343
2.21700000,-2.89865089
2.21800000,-2.89926600
2.21900000,-2.89987875
2.22000000,-2.90048915
2.22100000,-2.90109721
2.22200000,-2.90170293
2.22300000,-2.90230632
2.22400000,-2.90290739
2.22500000,-2.90350613
2.22600000,-2.90410257
2.22700000,-2.90469669
2.22800000,-2.90528851
2.22900000,-2.90587804
2.23000000,-2.90646528
2.23100000,-2.90705023
2.23200000,-2.90763290
2.23300000,-2.90821329
2.23400000,-2.90879142
2.23500000,-2.90936728
2.23600000,-2.90994089
2.23700000,-2.91051224
2.23800000,-2.91108135
2.23900000,-2.91164822
2.24000000,-2.91221285
2.24100000,-2.91277524
2.24200000,-2.91333542
2.24300000,-2.91389337
2.24400000,-2.91444911
2.24500000,-2.91500264
2.24600000,-2.91555397
2.24700000,-2.91610310
2.24800000,-2.91665003
2.24900000,-2.91719478
2.25000000,-2.91773734
